"","emp_length","state","homeownership","delinq_2y","months_since_last_delinq","earliest_credit_line","inquiries_last_12m","total_credit_lines","open_credit_lines","total_credit_limit","total_credit_utilized","num_collections_last_12m","num_historical_failed_to_pay","months_since_90d_late","current_accounts_delinq","total_collection_amount_ever","current_installment_accounts","accounts_opened_24m","months_since_last_credit_inquiry","num_satisfactory_accounts","num_active_debit_accounts","total_debit_limit","num_total_cc_accounts","num_open_cc_accounts","num_cc_carrying_balance","num_mort_accounts","account_never_delinq_percent","tax_liens","public_record_bankrupt","loan_purpose","application_type","loan_amount","term","interest_rate","installment","grade","sub_grade","issue_month","loan_status","initial_listing_status","disbursement_method","balance","income_final","verification_final","debt_to_income_final"
"7176",10,"MO","MORTGAGE",0,0,1994,0,26,18,376657,38481,0,0,0,0,0,0,2,13,18,9,37200,17,17,15,3,100,0,0,"credit_card","individual",40000,60,14.08,932.39,"C","C3",Mar 2018,"Current","whole","Cash",38594.47,120000,"Verified",13.68
"7177",0,"WA","RENT",0,44,1995,2,10,7,56400,20225,0,0,0,0,0,1,2,10,7,3,34300,8,6,5,0,90,0,0,"credit_card","individual",10000,36,12.61,335.07,"C","C1",Mar 2018,"Current","whole","Cash",9537.61,65000,"Not Verified",13.18
"7178",0,"NY","RENT",1,8,2008,9,16,11,47005,35085,0,0,0,0,0,2,4,7,11,7,14000,11,9,9,0,81.3,0,0,"credit_card","individual",15000,36,16.01,527.43,"C","C5",Mar 2018,"Current","whole","Cash",14004.93,45000,"Source Verified",25.12
"7179",8,"CA","RENT",0,68,2003,0,19,11,56694,30075,0,0,68,0,0,2,6,0,11,5,27100,12,9,5,0,100,0,0,"debt_consolidation","individual",22000,36,10.9,719.22,"B","B4",Mar 2018,"Current","whole","Cash",20427.64,92000,"Not Verified",13.03
"7180",10,"CA","RENT",0,47,1985,1,7,6,10200,6085,0,0,47,0,0,0,3,4,6,3,7000,6,5,5,0,85.7,0,0,"credit_card","individual",5000,36,13.59,169.9,"C","C2",Jan 2018,"Current","whole","Cash",4420.65,25825,"Not Verified",10.46
"7181",10,"IL","MORTGAGE",0,0,1991,8,24,10,359558,64338,0,1,0,0,0,3,7,5,10,2,28400,11,5,3,6,100,0,1,"debt_consolidation","individual",30000,36,6.72,922.48,"A","A3",Jan 2018,"Current","fractional","Cash",26185.11,110000,"Source Verified",18.7
"7182",10,"OH","OWN",0,0,1997,1,12,5,60305,44937,0,1,0,0,0,1,3,5,5,2,4400,6,4,3,0,100,0,1,"debt_consolidation","joint",11625,60,26.3,350.13,"E","E5",Feb 2018,"Current","whole","Cash",11230.88,32295,"Verified",22.93
"7183",0,"TX","RENT",0,0,2007,1,56,24,79973,72751,0,0,0,0,0,19,2,7,24,3,18500,9,5,3,0,100,0,0,"debt_consolidation","individual",12975,36,15.05,450.11,"C","C4",Feb 2018,"Current","whole","Cash",12102,37500,"Source Verified",21.12
"7184",10,"IN","MORTGAGE",0,0,1979,4,60,36,326391,172538,0,0,0,0,0,9,7,7,36,10,62600,31,23,12,3,100,0,0,"debt_consolidation","individual",28000,60,10.9,607.4,"B","B4",Mar 2018,"Current","whole","DirectPay",26931.15,140000,"Not Verified",28.12
"7185",2,"NY","MORTGAGE",0,24,2006,6,23,10,190503,47742,0,1,0,0,0,3,9,1,10,2,7000,14,6,6,2,87,0,1,"small_business","individual",12000,36,20,445.97,"D","D4",Jan 2018,"Current","whole","Cash",10728.47,68000,"Source Verified",17.48
"7186",10,"NV","MORTGAGE",0,0,1999,2,21,8,165786,1681,0,0,0,0,0,1,2,2,8,0,26700,13,6,1,2,100,0,0,"other","joint",2000,36,7.35,62.08,"A","A4",Jan 2018,"Current","whole","Cash",1747.78,69964.42,"Verified",15.26
"7187",10,"MO","MORTGAGE",0,32,2003,0,26,13,206707,42706,0,0,32,0,0,3,8,13,13,4,16600,15,9,4,3,92.3,0,0,"other","individual",2500,36,14.07,85.53,"C","C3",Feb 2018,"Current","fractional","Cash",2329.36,70000,"Verified",24.55
"7188",10,"CA","MORTGAGE",1,8,2006,0,19,5,20490,15425,0,0,81,0,0,3,4,15,5,2,15000,12,2,2,0,83.3,0,0,"credit_card","individual",10125,60,13.59,233.45,"C","C2",Jan 2018,"Current","whole","DirectPay",9517.47,60000,"Source Verified",6.9
"7189",3,"TX","RENT",0,0,2007,0,12,11,36477,29278,0,0,0,0,0,4,0,23,11,4,4700,7,7,6,0,100,0,0,"debt_consolidation","individual",6300,36,16.01,221.53,"C","C5",Mar 2018,"Current","fractional","Cash",5882.04,26000,"Source Verified",26.13
"7190",10,"CA","MORTGAGE",0,0,2004,3,26,6,246974,8401,0,1,0,0,0,1,4,1,6,1,8800,17,4,1,1,100,0,1,"major_purchase","individual",2500,36,10.42,81.17,"B","B3",Jan 2018,"Fully Paid","whole","Cash",0,39000,"Verified",8.74
"7191",2,"CA","RENT",0,0,2013,2,6,5,23417,5677,0,0,0,0,0,0,3,2,5,2,20100,4,4,2,0,100,0,0,"debt_consolidation","individual",10000,36,6.07,304.54,"A","A2",Mar 2018,"Current","whole","Cash",9234.27,58900,"Source Verified",3.11
"7192",4,"NY","RENT",0,0,2012,1,11,10,71792,64456,0,0,0,0,0,4,5,2,10,3,10200,6,6,3,0,100,0,0,"credit_card","individual",3600,36,11.98,119.54,"B","B5",Mar 2018,"Current","whole","Cash",3346.69,48000,"Not Verified",9.6
"7193",2,"PA","MORTGAGE",0,0,1973,0,33,17,443762,297856,0,0,0,0,0,4,3,14,17,8,118200,24,13,10,2,100,0,0,"debt_consolidation","individual",15000,36,5.32,451.73,"A","A1",Jan 2018,"Current","fractional","Cash",11026.51,109000,"Not Verified",31.06
"7194",10,"SC","MORTGAGE",0,0,1994,4,34,16,125949,25192,0,0,0,0,0,2,6,6,16,3,28500,15,13,5,1,100,0,0,"debt_consolidation","individual",10000,36,22.9,386.58,"E","E1",Mar 2018,"Current","fractional","Cash",9401.48,35000,"Verified",36.04
"7195",2,"UT","MORTGAGE",0,0,2008,0,18,7,257144,10921,0,0,0,0,0,1,3,16,7,1,30100,12,5,1,3,100,0,0,"home_improvement","joint",26000,60,9.92,551.41,"B","B2",Mar 2018,"Current","whole","Cash",24982.2,1e+05,"Not Verified",16.74
"7196",10,"CA","OWN",0,0,2002,0,15,11,93899,42607,0,0,0,0,0,1,2,0,11,3,25500,14,10,8,0,100,0,0,"debt_consolidation","joint",20000,36,7.35,620.75,"A","A4",Feb 2018,"Current","whole","Cash",17988.61,90000,"Verified",28.8
"7197",3,"NC","MORTGAGE",0,0,2001,0,17,12,235821,51469,0,0,0,0,0,6,0,0,12,3,8200,6,5,5,3,100,0,0,"debt_consolidation","individual",17425,36,12.62,583.94,"C","C1",Jan 2018,"Current","fractional","DirectPay",15378.98,41442,"Verified",34.67
"7198",6,"RI","OWN",0,0,2004,2,16,15,343210,143323,0,0,0,0,0,8,7,5,15,5,23500,6,5,5,2,100,0,0,"debt_consolidation","individual",8000,36,21.85,304.91,"D","D5",Mar 2018,"Current","whole","Cash",7513.52,95000,"Verified",20.15
"7199",2,"FL","RENT",0,0,2009,0,8,4,63613,45555,0,0,0,0,0,3,2,21,4,1,3800,2,1,1,0,100,0,0,"other","joint",11200,60,14.07,261.02,"C","C3",Mar 2018,"Current","whole","Cash",10806.32,57500,"Not Verified",22.41
"7200",1,"AZ","RENT",0,0,2009,1,7,6,23000,14668,0,0,0,0,0,2,2,10,6,3,15000,5,4,1,0,100,0,0,"debt_consolidation","individual",10000,36,9.43,320.01,"B","B1",Feb 2018,"Current","whole","Cash",9270.01,135000,"Not Verified",2.92
"7201",10,"NM","MORTGAGE",0,63,2001,1,24,10,165175,12210,0,0,0,0,0,2,2,12,10,0,10400,11,7,0,5,95.8,0,0,"debt_consolidation","individual",7700,36,6.08,234.53,"A","A2",Jan 2018,"Current","fractional","Cash",6712.45,29000,"Source Verified",16.14
"7202",9,"MN","MORTGAGE",0,0,1992,2,39,16,600379,120779,0,0,0,0,0,4,3,6,16,5,105400,19,9,7,6,100,0,0,"debt_consolidation","joint",35000,60,6.71,688.27,"A","A3",Mar 2018,"Current","whole","DirectPay",33311.72,181000,"Verified",24.83
"7203",7,"CA","RENT",0,0,2002,1,27,10,95760,48779,0,1,0,0,0,5,3,4,10,0,0,14,5,2,0,100,0,1,"debt_consolidation","individual",5000,36,9.43,160.01,"B","B1",Mar 2018,"Current","whole","Cash",4423.39,94000,"Not Verified",25.67
"7204",0,"WV","MORTGAGE",0,24,2005,1,20,9,197299,56363,0,0,0,0,0,2,4,2,9,4,11900,9,6,6,1,85,0,0,"debt_consolidation","individual",4500,36,9.44,144.03,"B","B1",Jan 2018,"Fully Paid","whole","Cash",0,80000,"Not Verified",16.94
"7205",10,"MA","MORTGAGE",0,0,2002,1,18,4,77696,75350,0,0,0,0,0,2,3,10,4,0,12000,5,2,0,0,100,0,0,"debt_consolidation","individual",6500,36,5.31,195.72,"A","A1",Mar 2018,"Current","whole","Cash",3424.84,72000,"Verified",5.93
"7206",3,"SC","MORTGAGE",0,37,2007,5,25,13,240113,123983,0,0,0,0,0,4,6,1,13,3,29500,10,8,4,1,95.5,0,0,"debt_consolidation","individual",26400,36,9.44,844.93,"B","B1",Jan 2018,"Current","fractional","Cash",23163.22,60000,"Source Verified",18.42
"7207",9,"VA","MORTGAGE",0,0,2006,1,25,13,290649,54576,0,0,0,0,0,1,4,3,13,7,61300,18,11,8,2,100,0,0,"small_business","individual",5000,36,15.05,173.45,"C","C4",Jan 2018,"Fully Paid","whole","Cash",0,48391,"Verified",22.69
"7208",10,"IL","RENT",0,0,1997,2,17,5,58850,54907,0,0,0,0,0,2,5,3,5,1,3000,7,2,2,0,100,0,0,"debt_consolidation","individual",24000,60,16.02,583.89,"C","C5",Jan 2018,"Current","whole","Cash",22646.89,75000,"Source Verified",18.92
"7209",6,"NY","RENT",0,0,2013,0,4,2,16000,1959,0,0,0,0,0,0,1,0,2,2,16000,3,2,2,0,100,0,0,"major_purchase","individual",30000,36,7.35,931.13,"A","A4",Jan 2018,"Current","whole","Cash",26217.04,55000,"Verified",1.09
"7210",8,"NY","RENT",0,59,2007,1,26,16,64205,57930,0,0,0,0,0,11,7,5,16,5,13500,9,5,5,0,95.7,0,0,"vacation","individual",2400,36,12.62,80.43,"C","C1",Jan 2018,"Current","fractional","Cash",2118.18,28865,"Source Verified",13.01
"7211",10,"MN","MORTGAGE",0,82,1983,0,20,8,36256,17375,0,1,82,0,0,3,3,15,8,2,7600,11,5,2,3,94.1,0,1,"debt_consolidation","individual",7000,36,9.43,224.01,"B","B1",Mar 2018,"Current","whole","Cash",6489,34000,"Not Verified",22.84
"7212",10,"FL","MORTGAGE",1,17,1999,1,13,6,289278,23471,0,0,40,0,0,2,4,9,6,1,2500,3,2,2,2,84.6,0,0,"major_purchase","individual",5000,36,10.41,162.31,"B","B3",Mar 2018,"Current","fractional","Cash",4640.09,64800,"Source Verified",10.93
"7213",10,"IN","RENT",1,22,1996,3,33,13,22081,12168,0,0,29,0,0,2,9,6,13,3,5600,17,11,8,0,84.8,0,0,"credit_card","individual",3500,36,12.61,117.28,"C","C1",Mar 2018,"Current","whole","Cash",3255.95,60800,"Source Verified",11.44
"7214",10,"CA","OWN",0,43,1995,2,17,8,169700,10468,0,0,43,0,489,0,3,5,8,3,11900,13,7,5,1,93.8,0,0,"debt_consolidation","individual",15000,36,9.93,483.52,"B","B2",Feb 2018,"Current","whole","Cash",13249.38,120000,"Source Verified",4.22
"7215",10,"CA","MORTGAGE",0,42,2004,0,33,8,302478,23552,0,0,42,0,0,1,2,0,8,4,13500,27,6,4,4,63.6,0,0,"debt_consolidation","individual",13775,36,13.59,468.06,"C","C2",Feb 2018,"Current","whole","Cash",12505.39,55584,"Source Verified",26.17
"7216",9,"NJ","RENT",0,0,2003,4,57,21,74199,47941,0,0,0,0,0,5,13,3,21,3,18500,36,15,5,0,100,0,0,"credit_card","individual",5000,36,13.58,169.87,"C","C2",Mar 2018,"Current","whole","Cash",4656.28,38455,"Verified",29.9
"7217",3,"NY","OWN",0,30,2001,10,28,9,61108,53651,0,0,30,0,0,2,2,8,9,1,500,14,7,3,1,60.7,0,0,"other","joint",6500,36,22.91,251.31,"E","E1",Jan 2018,"Current","fractional","Cash",5839.17,105000,"Not Verified",20.43
"7218",3,"NJ","MORTGAGE",0,0,2014,4,10,8,150664,6769,0,0,0,0,0,0,5,8,8,3,8500,8,7,7,2,100,0,0,"home_improvement","individual",16825,36,18.45,612.07,"D","D2",Mar 2018,"Current","whole","Cash",15748.46,35000,"Verified",12.04
"7219",10,"NC","MORTGAGE",0,34,2000,2,16,7,305989,15636,0,0,48,0,0,0,4,6,7,2,12000,8,6,5,2,81.3,0,0,"debt_consolidation","joint",20000,60,13.58,461.03,"C","C2",Feb 2018,"Current","whole","Cash",19287.91,146000,"Not Verified",5.16
"7220",10,"LA","RENT",0,0,2006,0,32,14,138007,82211,0,0,0,0,0,3,8,16,14,9,66100,16,11,11,0,100,0,0,"credit_card","individual",30000,60,19.42,785.17,"D","D3",Mar 2018,"Current","whole","Cash",29087.35,1e+05,"Verified",26.52
"7221",10,"NC","OWN",0,0,2007,0,37,22,118124,27923,0,0,0,0,0,3,2,0,22,6,52300,24,19,9,0,100,0,0,"credit_card","individual",10000,60,9.44,209.73,"B","B1",Feb 2018,"Current","whole","Cash",9469.53,46000,"Not Verified",26.61
"7222",9,"PA","MORTGAGE",0,0,1983,7,59,37,268023,79615,0,0,0,0,974,2,16,1,37,13,189300,55,35,14,0,100,0,0,"credit_card","individual",30000,36,7.35,931.13,"A","A4",Jan 2018,"Current","whole","Cash",26217.04,225000,"Verified",11.39
"7223",10,"FL","MORTGAGE",0,45,2001,0,16,6,498750,64047,0,0,0,0,0,1,2,23,6,1,27500,8,4,2,2,93.8,0,0,"credit_card","individual",26000,60,10.91,564.14,"B","B4",Feb 2018,"Current","whole","DirectPay",24670.99,1e+05,"Not Verified",16.31
"7224",3,"CA","MORTGAGE",1,19,2001,2,43,19,434710,54067,0,0,0,0,0,3,4,7,19,7,41000,27,15,12,1,97.6,0,0,"debt_consolidation","joint",14000,36,6.72,430.49,"A","A3",Feb 2018,"Current","whole","Cash",12579.76,160000,"Source Verified",11.55
"7225",1,"WA","RENT",0,0,2008,0,20,7,133176,28613,0,0,0,0,0,3,4,0,7,2,5400,7,3,2,3,100,0,0,"other","joint",1000,36,13.59,33.98,"C","C2",Feb 2018,"Fully Paid","whole","Cash",0,68800,"Not Verified",14.98
"7226",0,"NY","MORTGAGE",0,0,2004,1,15,8,267000,4711,0,0,0,0,0,1,3,5,8,1,13300,9,6,1,1,93.3,0,0,"debt_consolidation","individual",10000,36,13.59,339.79,"C","C2",Jan 2018,"Current","whole","Cash",8841.35,70000,"Not Verified",3.24
"7227",2,"SC","RENT",0,0,1988,1,36,7,67075,36981,0,1,0,0,0,3,6,2,7,1,4500,11,4,1,2,100,0,1,"other","individual",40000,36,9.92,1289.19,"B","B2",Mar 2018,"Current","whole","Cash",37101.71,150000,"Source Verified",9.97
"7228",10,"CA","MORTGAGE",0,68,2009,2,18,11,426332,64048,0,1,0,0,0,3,7,5,11,2,21300,12,7,4,1,94.4,0,1,"debt_consolidation","joint",35000,60,15.05,833.57,"C","C4",Feb 2018,"Fully Paid","whole","Cash",0,203000,"Not Verified",18.02
"7229",10,"OR","MORTGAGE",0,0,2008,0,17,10,253919,45526,0,0,0,0,0,4,1,0,10,3,10300,6,5,5,2,100,0,0,"credit_card","joint",18000,60,20,476.89,"D","D4",Jan 2018,"Current","whole","Cash",17085.57,76820,"Verified",27.38
"7230",3,"NY","RENT",0,0,2014,4,5,5,14659,10104,0,0,0,0,0,1,3,5,5,1,2500,4,4,3,0,100,0,0,"debt_consolidation","individual",10000,36,17.09,356.98,"D","D1",Jan 2018,"Current","fractional","Cash",8896.19,33280,"Source Verified",12.91
"7231",5,"CA","RENT",0,0,2002,0,28,19,118044,73308,0,0,0,0,0,9,0,0,19,4,39700,18,10,6,0,100,0,0,"debt_consolidation","individual",38000,36,6.71,1168.3,"A","A3",Mar 2018,"Current","whole","Cash",35116.49,120000,"Source Verified",14.78
"7232",10,"MI","MORTGAGE",0,0,1998,0,18,8,30300,23414,0,1,0,0,0,0,3,0,8,5,28500,12,8,5,1,100,0,1,"debt_consolidation","joint",6000,36,11.98,199.23,"B","B5",Mar 2018,"Current","whole","Cash",5719.95,85000,"Not Verified",29.93
"7233",10,"DE","MORTGAGE",0,75,2000,6,43,16,149520,105753,0,0,75,0,0,5,5,10,16,3,17500,15,11,10,6,97.7,0,0,"debt_consolidation","individual",14000,36,12.61,469.09,"C","C1",Mar 2018,"Current","fractional","Cash",13352.66,87800,"Not Verified",32.86
"7234",0,"GA","OWN",0,68,2001,2,17,5,42812,32386,0,0,0,0,100,2,3,7,5,1,4000,8,3,1,1,93.8,0,0,"debt_consolidation","individual",12000,36,14.08,410.6,"C","C3",Feb 2018,"Current","whole","Cash",10901.66,40800,"Not Verified",19.08
"7235",5,"CO","MORTGAGE",0,0,2002,1,28,16,295876,40396,0,0,0,0,0,1,6,5,16,4,55000,21,13,5,3,100,0,0,"debt_consolidation","individual",13000,60,9.93,275.77,"B","B2",Feb 2018,"Current","whole","DirectPay",12491.65,75000,"Not Verified",11.19
"7236",10,"NC","MORTGAGE",2,10,1992,9,21,11,140272,2859,0,0,47,0,0,0,2,1,10,3,16000,17,9,3,2,81,0,0,"debt_consolidation","individual",3000,36,9.92,96.69,"B","B2",Feb 2018,"Current","whole","Cash",2471.79,70000,"Not Verified",3.59
"7237",0,"NM","MORTGAGE",0,0,2014,4,9,6,46785,29780,0,0,0,0,0,1,4,5,6,2,18500,7,5,3,1,100,0,0,"debt_consolidation","joint",16000,60,13.59,368.9,"C","C2",Feb 2018,"Current","whole","Cash",15236.35,128500,"Source Verified",17.41
"7238",5,"OH","MORTGAGE",0,0,2006,3,26,13,282203,24266,0,0,0,0,0,1,4,4,13,5,49000,18,11,7,2,100,0,0,"credit_card","individual",4200,36,6.07,127.91,"A","A2",Mar 2018,"Current","fractional","Cash",3878.38,75800,"Not Verified",11.86
"7239",10,"AZ","MORTGAGE",0,0,2006,6,15,10,191656,30562,0,1,0,0,0,1,5,5,10,5,17700,8,8,7,1,100,0,1,"credit_card","individual",12000,36,10.91,392.36,"B","B4",Feb 2018,"Current","whole","DirectPay",10851.41,60000,"Source Verified",19.28
"7240",2,"MI","OWN",1,20,1992,1,10,3,29500,10452,0,0,0,0,0,1,1,3,3,1,21000,9,2,1,0,90,0,0,"other","individual",3000,36,13.59,101.94,"C","C2",Feb 2018,"Current","whole","Cash",2644.82,43188.48,"Verified",6.67
"7241",10,"HI","RENT",0,25,2005,5,26,20,74001,42045,0,0,25,0,0,3,5,0,20,8,14700,19,16,10,0,92.3,0,0,"debt_consolidation","individual",15000,60,15.04,357.17,"C","C4",Feb 2018,"Current","whole","Cash",14486.1,50000,"Verified",35.84
"7242",3,"CA","RENT",0,0,2005,2,13,9,136753,99189,0,1,0,0,0,6,4,5,9,2,15300,3,3,2,0,100,0,1,"debt_consolidation","individual",10000,36,12.62,335.12,"C","C1",Jan 2018,"Current","whole","Cash",8825.79,80000,"Verified",32.03
"7243",3,"NH","MORTGAGE",0,0,1997,0,24,10,133756,84551,0,0,0,0,0,6,1,0,10,3,26800,10,4,3,0,100,0,0,"credit_card","joint",35000,36,16.02,1230.85,"C","C5",Feb 2018,"Current","whole","Cash",31887.38,242000,"Verified",19.62
"7244",10,"OH","MORTGAGE",0,49,2005,2,20,8,53654,32717,0,0,62,0,88,4,4,7,8,2,4800,12,4,4,0,60,0,0,"credit_card","joint",4000,36,15.04,138.74,"C","C4",Mar 2018,"Current","whole","Cash",3730.83,1e+05,"Not Verified",14.78
"7245",3,"DE","RENT",0,0,1998,0,9,8,18500,11610,0,0,0,0,0,0,3,16,8,5,10000,8,8,7,0,100,0,0,"debt_consolidation","individual",5000,36,11.98,166.03,"B","B5",Feb 2018,"Current","whole","Cash",4648.17,20000,"Verified",23.47
"7246",10,"IL","OWN",0,46,2000,3,31,13,261095,26645,0,0,46,0,0,1,7,1,13,3,39500,16,10,3,6,96.8,0,0,"debt_consolidation","individual",40000,36,6.72,1229.97,"A","A3",Jan 2018,"Current","fractional","Cash",34913.5,130000,"Verified",8.65
"7247",2,"VA","RENT",0,51,2009,2,16,13,53379,50937,0,0,51,0,0,8,2,7,13,2,10700,6,5,3,0,93.8,0,0,"credit_card","individual",4200,36,10.91,137.33,"B","B4",Jan 2018,"Current","whole","Cash",3695.17,31500,"Not Verified",13.78
"7248",10,"NY","MORTGAGE",0,0,2004,1,12,7,184302,9620,0,0,0,0,0,1,6,9,7,1,10000,7,5,3,3,100,0,0,"debt_consolidation","individual",7000,36,10.9,228.84,"B","B4",Mar 2018,"Current","fractional","Cash",6499.71,60000,"Not Verified",11.3
"7249",10,"IL","MORTGAGE",0,28,1985,3,35,9,261526,17368,0,0,28,0,0,1,4,1,9,5,12100,24,7,5,3,87.9,0,0,"other","individual",20000,36,7.35,620.75,"A","A4",Feb 2018,"Current","whole","Cash",17988.61,1e+05,"Verified",18.22
"7250",10,"CA","RENT",0,45,1988,0,24,13,142289,54983,0,0,45,0,0,2,1,0,13,4,71900,17,11,6,1,83.3,0,0,"debt_consolidation","individual",20000,36,7.34,620.66,"A","A4",Mar 2018,"Current","whole","Cash",18495.85,150000,"Not Verified",11.86
"7251",2,"AZ","RENT",0,0,2013,1,15,14,52934,31264,0,0,0,0,0,6,6,4,14,1,9900,8,8,3,0,100,0,0,"car","individual",8500,36,9.92,273.96,"B","B2",Feb 2018,"Current","whole","Cash",7883.85,42000,"Source Verified",19.71
"7252",2,"IL","RENT",1,5,1997,3,24,9,109743,93534,0,0,0,0,54,2,5,5,9,6,26400,12,7,6,2,70.8,0,0,"home_improvement","individual",30000,60,24.84,877.73,"E","E3",Mar 2018,"Current","fractional","Cash",29213.76,63373,"Verified",33.67
"7253",1,"WI","MORTGAGE",0,0,2003,2,47,23,257195,29023,0,0,0,0,0,1,7,4,23,4,116700,37,20,4,2,100,0,0,"home_improvement","joint",30000,60,7.34,598.87,"A","A4",Mar 2018,"Current","whole","Cash",29166.72,1e+05,"Source Verified",11.42
"7254",10,"MN","MORTGAGE",0,0,2004,4,36,20,271720,93731,0,0,0,0,0,4,15,4,20,1,52700,18,14,2,4,100,0,0,"debt_consolidation","individual",4000,36,10.41,129.85,"B","B3",Mar 2018,"Current","whole","Cash",3712.07,75000,"Not Verified",29.65
"7255",10,"NJ","MORTGAGE",0,0,1994,0,16,5,15800,4392,0,1,0,0,0,0,2,0,4,2,13500,9,5,2,1,100,0,1,"home_improvement","individual",18000,36,9.43,576.01,"B","B1",Mar 2018,"Current","whole","Cash",9127.47,120000,"Source Verified",1.4
"7256",1,"IL","RENT",0,0,2008,12,24,10,307262,121734,0,0,0,0,0,2,3,1,10,5,199500,14,8,5,0,100,0,0,"debt_consolidation","individual",24000,60,15.05,571.59,"C","C4",Jan 2018,"Current","whole","Cash",22612.69,111275,"Not Verified",28.86
"7257",10,"TX","OWN",0,0,2006,3,35,14,416122,83697,0,0,0,0,0,3,5,2,14,4,65900,21,10,6,5,100,0,0,"other","individual",21000,60,12.61,473.64,"C","C1",Mar 2018,"Current","whole","Cash",20233.1,120000,"Source Verified",19.14
"7258",9,"CA","OWN",0,0,1994,0,40,23,97200,18855,0,0,0,0,0,0,8,0,23,6,54100,39,23,10,0,100,0,0,"other","individual",1500,36,9.92,48.35,"B","B2",Mar 2018,"Current","fractional","Cash",375.21,38400,"Source Verified",11.63
"7259",0,"MD","RENT",1,20,2007,1,33,19,148624,87583,0,0,0,0,0,2,6,7,19,9,62200,26,16,10,0,97,0,0,"other","individual",20000,60,19.42,523.45,"D","D3",Mar 2018,"Current","whole","Cash",19390.9,64000,"Verified",34.89
"7260",0,"CO","RENT",0,0,1997,1,20,15,163873,94938,0,1,0,0,0,6,4,4,15,6,25000,10,9,8,0,100,0,1,"debt_consolidation","individual",30000,36,21.45,1137.2,"D","D5",Jan 2018,"Current","fractional","Cash",26885.89,210000,"Source Verified",20.19
"7261",1,"GA","OWN",0,0,2009,1,43,16,30797,10052,0,0,0,0,445,2,8,11,16,4,12400,21,14,7,0,100,0,0,"credit_card","individual",5000,36,10.9,163.46,"B","B4",Mar 2018,"Current","whole","Cash",4762.84,23500,"Source Verified",32.43
"7262",7,"CA","MORTGAGE",0,0,2000,6,65,13,614727,41467,0,0,0,0,0,1,12,4,13,6,82700,37,11,7,6,100,0,0,"debt_consolidation","individual",16000,36,6.72,491.99,"A","A3",Feb 2018,"Current","whole","Cash",14376.87,150000,"Not Verified",6.12
"7263",9,"OH","MORTGAGE",0,0,2013,0,12,8,152689,20754,0,0,0,0,0,0,5,16,8,4,43000,9,7,7,2,100,0,0,"debt_consolidation","individual",24000,60,12.61,541.3,"C","C1",Mar 2018,"Current","whole","Cash",23418.76,98000,"Not Verified",7.54
"7264",5,"NY","MORTGAGE",0,0,2004,6,28,10,303707,64692,0,0,0,0,0,3,5,1,10,4,29200,13,6,6,1,100,0,0,"home_improvement","individual",4000,36,7.96,125.28,"A","A5",Mar 2018,"Current","whole","Cash",3701.79,62500,"Source Verified",25.36
"7265",10,"AL","MORTGAGE",0,0,2005,8,17,7,60517,33611,0,3,0,0,0,2,3,12,7,3,27600,7,5,3,0,100,3,0,"debt_consolidation","individual",11000,36,9.93,354.58,"B","B2",Jan 2018,"Current","fractional","Cash",9660.23,70000,"Verified",13.81
"7266",6,"TX","MORTGAGE",0,37,2006,7,23,10,239512,297461,0,1,37,0,608,4,8,0,10,2,2500,6,5,3,1,87,1,0,"debt_consolidation","individual",8000,36,16.02,281.34,"C","C5",Feb 2018,"Current","fractional","Cash",7287.73,75000,"Source Verified",7.42
"7267",6,"VA","RENT",0,0,2008,2,5,4,55557,22674,0,0,0,0,0,1,1,1,4,1,31000,2,2,2,0,100,0,0,"debt_consolidation","individual",32000,36,9.44,1024.16,"B","B1",Feb 2018,"Current","fractional","Cash",27358.79,60000,"Source Verified",19.31
"7268",10,"OR","MORTGAGE",0,0,1990,1,31,10,326000,34385,0,0,0,0,0,0,5,1,10,3,18700,23,9,6,3,100,0,0,"debt_consolidation","joint",15000,60,9.93,318.19,"B","B2",Jan 2018,"Current","whole","Cash",14013.48,98500,"Not Verified",22.15
"7269",7,"NY","RENT",0,24,2008,0,19,17,103782,92063,0,0,0,0,135,7,5,15,17,8,8100,10,10,10,0,94.7,0,0,"debt_consolidation","individual",7000,36,14.08,239.52,"C","C3",Feb 2018,"Current","whole","Cash",6359.29,76000,"Not Verified",10.72
"7270",10,"CA","MORTGAGE",1,11,1997,3,24,17,351166,11133,0,0,11,0,0,0,8,2,17,3,41800,21,16,6,1,95.8,0,0,"credit_card","joint",10000,60,13.58,230.52,"C","C2",Mar 2018,"Current","whole","Cash",9763.97,84000,"Not Verified",9.08
"7271",10,"GA","RENT",0,0,2000,0,10,7,31900,19088,0,0,0,0,0,0,1,0,7,3,17000,8,7,7,0,90,0,0,"debt_consolidation","individual",20000,36,9.92,644.6,"B","B2",Mar 2018,"Current","whole","Cash",18550.27,87000,"Source Verified",7.37
"7272",5,"TN","MORTGAGE",0,56,2005,1,14,6,308786,27162,0,0,56,0,0,1,3,12,6,1,22300,4,4,1,4,92.9,0,0,"debt_consolidation","individual",27500,60,9.44,576.75,"B","B1",Jan 2018,"Current","whole","Cash",25669.34,89000,"Source Verified",9.74
"7273",5,"IN","MORTGAGE",0,67,2009,5,15,9,149576,18205,0,1,74,0,912,1,6,5,9,2,2900,10,7,6,3,86.7,0,1,"debt_consolidation","individual",20000,60,18.45,512.78,"D","D2",Mar 2018,"Current","whole","Cash",19374.64,39000,"Not Verified",17.45
